goodreads_book_id,tag_id
1032,26498
1032,31274
1032,17213
1032,4611
1032,20376
1032,10644
1032,25152
1032,23334
1032,6262
1032,24526
1032,19742
1032,28904
1032,15758
1032,26922
1032,21297
1032,15626
1032,24999
1032,23471
1032,4561
1032,4587
1032,23256
1032,32262
1032,10698
1032,24662
1032,19294
1032,24246
1032,21966
1032,3389
1032,10197
1032,14064
1032,18054
1032,923
1032,19524
1032,25506
1032,27089
1032,20731
1032,23909
1032,19738
1032,3608
1032,9477
1032,6122
1032,11949
1032,4670
1032,23323
1032,10304
1032,17384
1032,473
1032,27510
1032,5901
1032,5960
1032,5954
1032,5995
1032,11
1032,25153
1032,31656
1032,3379
1032,25000
1032,4634
1032,134
1032,31528
1032,12663
1032,894
1032,6016
1032,5342
1032,30581
1032,7879
1032,31001
1032,32943
1032,26923
1052,30574
1052,8717
1052,5951
1052,11937
1052,21689
1052,27095
1052,11557
1052,23339
1052,20376
1052,23334
1052,11743
1052,27111
1052,11949
1052,10245
1052,15758
1052,21773
1052,7457
1052,22743
1052,11948
1052,5207
1052,23471
1052,27089
1052,30521
1052,32262
1052,28904
1052,20774
1052,24526
1052,23343
1052,5979
1052,20520
1052,15763
1052,10700
1052,9221
1052,5963
1052,3389
1052,15626
1052,22753
1052,18045
1052,3392
1052,20849
1052,25506
1052,17213
1052,14552
1052,3358
1052,20731
1052,10256
1052,11590
1052,4949
1052,3371
1052,3379
1052,15624
1052,24960
1052,11497
1052,32586
1052,7404
1052,1416
1052,28341
1052,25419
1052,17780
1052,30620
1052,9375
1052,4670
1052,24662
1052,23323
1052,33655
1052,5971
1052,10197
1052,25153
1052,14487
1052,6262
1052,20519
1052,13744
1052,11959
1052,10250
1052,33523
1052,11957
1052,10644
1052,27535
1052,25150
1052,18130
1052,27077
1052,30756
1052,15339
1052,32099
1052,10304
1052,894
1052,33650
1052,11944
1052,32582
1052,18139
1052,10236
1052,24999
1052,23349
1052,831
1052,10698
1052,134
1052,14368
1052,11941
1052,11954
1052,30675
1067,30574
1067,14552
1067,8717
1067,21689
1067,21773
1067,2305
1067,11557
1067,14467
1067,22743
1067,2323
1067,32130
1067,5207
1067,20047
1067,3389
1067,25830
1067,31647
1067,4605
1067,14487
1067,4949
1067,23931
1067,3392
1067,3371
1067,22753
1067,9221
1067,14557
1067,2277
1067,20054
1067,18045
1067,3358
1067,14520
1067,14572
1067,2271
1067,25826
1067,3377
1067,9051
1067,20849
1067,17213
1067,11743
1067,3379
1067,30521
1067,25829
1067,22689
1067,30755
1067,1416
1067,14521
1067,20774
1067,31656
1067,1642
1067,30756
1067,21712
1067,392
1067,23909
1067,31414
1067,9484
1067,24246
1067,10197
1067,26735
1067,19577
1067,7457
1067,9477
1067,31528
1067,32586
1067,30693
1067,14622
1067,14612
1067,21739
1067,14601
1067,21788
1067,360
1067,23290
1067,25152
1067,10210
1067,31505
1067,28601
1067,12428
1067,14764
1067,4594
1067,14573
1067,31526
1067,27535
1067,5444
1067,12940
1067,23349
1067,31410
1067,359
1067,358
1067,14064
1067,5051
1067,22733
1067,13076
1067,1669
1067,617
1067,15392
1067,21685
1067,14602
1067,15169
1067,4985
1067,6122
1067,14625
1067,21766
1078,30574
1078,7009
1078,4949
1078,18367
1078,22743
1078,24609
1078,5207
1078,3216
1078,22034
1078,24624
1078,26735
1078,8717
1078,1659
1078,7423
1078,21989
1078,3389
1078,7563
1078,3371
1078,1642
1078,22753
1078,27199
1078,18045
1078,3392
1078,3218
1078,9221
1078,5051
1078,24632
1078,2313
1078,22456
1078,923
1078,22449
1078,25114
1078,21662
1078,30521
1078,2277
1078,12948
1078,21656
1078,17213
1078,11221
1078,7417
1078,23189
1078,4985
1078,2104
1078,8656
1078,20849
1078,7016
1078,24639
1078,26740
1078,11505
1078,22689
1078,12315
1078,7422
1078,24642
1078,15169
1078,11743
1078,30573
1078,22451
1078,24615
1078,27535
1078,7478
1078,11590
1078,22465
1078,3358
1078,3379
1078,20282
1078,4959
1078,18318
1078,3377
1078,9886
1078,24960
1078,21660
1078,32686
1078,3677
1078,11497
1078,1416
1078,20824
1078,8683
1078,33114
1078,30672
1078,25191
1078,11780
1078,11644
1078,11557
1078,2312
1078,11643
1078,10644
1078,5481
1078,11765
1078,20774
1078,32586
1078,420
1078,11978
1078,3231
1078,7023
1078,10155
1078,25011
1078,30635
1078,3232
1078,206
1078,24626
1097,30574
1097,21689
1097,21773
1097,8717
1097,12175
1097,14134
1097,11557
1097,28052
1097,23931
1097,5207
1097,22743
1097,14552
1097,26816
1097,26735
1097,10245
1097,8683
1097,22098
1097,5951
1097,1642
1097,9221
1097,4949
1097,16651
1097,22753
1097,18045
1097,28046
1097,17213
1097,23909
1097,28031
1097,12255
1097,12186
1097,25114
1097,30521
1097,28024
1097,8209
1097,22689
1097,8706
1097,12200
1097,28014
1097,10708
1097,26740
1097,14370
1097,21685
1097,20849
1097,12315
1097,12239
1097,3389
1097,2271
1097,12252
1097,30755
1097,1416
1097,12243
1097,8705
1097,2277
1097,32586
1097,21766
1097,1668
1097,8680
1097,12208
1097,12213
1097,1669
1097,12238
1097,30756
1097,21739
1097,20774
1097,23970
1097,12182
1097,3392
1097,10197
1097,24526
1097,9477
1097,15169
1097,603
1097,25562
1097,31505
1097,7668
1097,11743
1097,9484
1097,11978
1097,21374
1097,9493
1097,28032
1097,12955
1097,8055
1097,22733
1097,30339
1097,15569
1097,8664
1097,11432
1097,14143
1097,12229
1097,12954
1097,10316
1097,14151
1097,8039
1097,14160
1097,29089
1097,22545
1097,14764
1097,12230
1097,12193
1103,30574
1103,14487
1103,11743
1103,8717
1103,11557
1103,4949
1103,7009
1103,14467
1103,3216
1103,5207
1103,5051
1103,22743
1103,1642
1103,1659
1103,3218
1103,12600
1103,4959
1103,22034
1103,32686
1103,6750
1103,4985
1103,18045
1103,8656
1103,14552
1103,17213
1103,3371
1103,4968
1103,18367
1103,3389
1103,18271
1103,22753
1103,21989
1103,3392
1103,30521
1103,12948
1103,7016
1103,27535
1103,8067
1103,3232
1103,18326
1103,8055
1103,7852
1103,9886
1103,25147
1103,7023
1103,11590
1103,11505
1103,20849
1103,3231
1103,10197
1103,8683
1103,11780
1103,20824
1103,2104
1103,509
1103,15169
1103,14539
1103,22689
1103,32586
1103,11978
1103,26138
1103,11497
1103,10210
1103,25148
1103,20622
1103,11221
1103,3228
1103,20774
1103,3379
1103,1416
1103,30672
1103,25150
1103,26735
1103,9221
1103,2928
1103,18318
1103,25149
1103,25506
1103,9484
1103,4965
1103,32099
1103,14461
1103,25146
1103,3225
1103,12280
1103,4958
1103,4967
1103,25145
1103,25144
1103,4971
1103,9477
1103,25630
1103,1128
1103,3377
1103,15698
1103,33114
1103,14764
1103,11643
1103,11644
1103,12283
1110,30574
1110,16518
1110,30358
1110,20939
1110,8717
1110,13720
1110,9221
1110,22743
1110,11743
1110,5207
1110,17863
1110,29076
1110,8517
1110,17857
1110,11557
1110,13723
1110,20994
1110,30386
1110,22753
1110,22034
1110,3389
1110,18045
1110,15924
1110,20849
1110,615
1110,10866
1110,17721
1110,17864
1110,20989
1110,1659
1110,21989
1110,15169
1110,3371
1110,20926
1110,10210
1110,3379
1110,10197
1110,17860
1110,12948
1110,1642
1110,3392
1110,20774
1110,9886
1110,20656
1110,10644
1110,14064
1110,617
1110,17213
1110,8055
1110,8527
1110,14821
1110,14764
1110,8067
1110,5180
1110,23002
1110,11005
1110,5090
1110,28751
1110,22944
1110,8545
1110,3338
1110,29083
1110,2338
1110,15736
1110,22689
1110,10094
1110,20957
1110,31557
1110,1691
1110,18284
1110,1540
1110,11978
1110,2277
1110,11503
1110,6122
1110,23349
1110,14752
1110,10093
1110,30381
1110,27535
1110,8533
1110,3377
1110,3358
1110,21003
1110,23931
1110,5481
1110,28466
1110,30373
1110,23993
1110,25150
1110,32586
1110,21001
1110,30766
1110,21953
1110,23928
1110,30521
1110,22545
1110,24999
1110,12724
1110,30369
1171,30574
1171,8717
1171,5951
1171,11937
1171,21689
1171,11557
1171,14552
1171,10245
1171,4605
1171,21773
1171,22743
1171,15758
1171,11743
1171,17213
1171,30521
1171,32048
1171,20376
1171,31087
1171,19733
1171,5979
1171,18045
1171,5971
1171,5207
1171,22753
1171,9221
1171,1416
1171,11949
1171,19907
1171,10248
1171,23931
1171,11943
1171,3611
1171,15763
1171,20849
1171,2277
1171,32586
1171,31505
1171,30620
1171,15764
1171,30755
1171,4615
1171,16651
1171,10256
1171,10250
1171,10197
1171,12680
1171,8706
1171,5954
1171,10246
1171,17245
1171,27535
1171,12940
1171,19742
1171,17780
1171,8683
1171,19305
1171,20774
1171,22545
1171,30756
1171,21739
1171,473
1171,11938
1171,3392
1171,5090
1171,10210
1171,15048
1171,4949
1171,4594
1171,4670
1171,6013
1171,15767
1171,11953
1171,11956
1171,4898
1171,10644
1171,3371
1171,25150
1171,25147
1171,923
1171,24999
1171,19738
1171,21766
1171,4587
1171,15067
1171,32766
1171,12663
1171,21685
1171,8705
1171,28014
1171,10236
1171,3877
1171,3389
1171,3358
1171,6122
1171,5963
1171,25244
1171,5982
1171,5953
1171,28806
1171,32047
1191,30574
1191,8150
1191,8209
1191,8717
1191,12175
1191,8130
1191,21689
1191,8116
1191,21773
1191,15904
1191,5207
1191,22743
1191,13154
1191,8204
1191,20803
1191,12208
1191,8231
1191,8222
1191,8162
1191,18045
1191,32586
1191,15174
1191,25562
1191,25490
1191,12255
1191,8175
1191,8193
1191,30647
1191,25488
1191,9107
1191,11557
1191,20774
1191,10197
1191,32099
1191,31557
1191,8636
1191,8211
1191,8185
1191,15924
1191,12243
1191,12200
1191,5263
1191,13155
1191,3823
1191,12214
1191,15910
1191,17714
1191,11743
1191,9221
1191,21928
1191,1642
1191,11221
1191,10210
1191,5510
1191,893
1191,23349
1191,13962
1191,1010
1191,22766
1191,8189
1191,21924
1191,4915
1191,10213
1191,21881
1191,25142
1191,12329
1191,8135
1191,22351
1191,8180
1191,29173
1191,8184
1191,25515
1191,12236
1191,17338
1191,30272
1191,5173
1191,21747
1191,25487
1191,9497
1191,24986
1191,13156
1191,4482
1191,18443
1191,13466
1191,31224
1191,9560
1191,9246
1191,27768
1191,30129
1191,22947
1191,8812
1191,8173
1191,25808
1191,14923
1191,17738
1191,12250
1191,4327
1191,30848
1191,32395
1191,8862
1192,30574
1192,8150
1192,8209
1192,8717
1192,12175
1192,8130
1192,21689
1192,8116
1192,21773
1192,25562
1192,15904
1192,5207
1192,22743
1192,11557
1192,25490
1192,15924
1192,12255
1192,12208
1192,8231
1192,18045
1192,32586
1192,20803
1192,8110
1192,30521
1192,13154
1192,8222
1192,8114
1192,10197
1192,8204
1192,20774
1192,22689
1192,10210
1192,8214
1192,12207
1192,9107
1192,3823
1192,9221
1192,30571
1192,6122
1192,8218
1192,12226
1192,8636
1192,8185
1192,21346
1192,8635
1192,25488
1192,17714
1192,615
1192,27535
1192,17213
1192,14764
1192,941
1192,10093
1192,15174
1192,10094
1192,14927
1192,9477
1192,32088
1192,13962
1192,12182
1192,12186
1192,8175
1192,12213
1192,21685
1192,8162
1192,8193
1192,15417
1192,8153
1192,30648
1192,8165
1192,12243
1192,22766
1192,25242
1192,12197
1192,30647
1192,12200
1192,25773
1192,15569
1192,5263
1192,9493
1192,8135
1192,8170
1192,20801
1192,12214
1192,15910
1192,8184
1192,8129
1192,8632
1192,11484
1192,8247
1192,25604
1192,8180
1192,29173
1192,30866
1192,32291
1192,23080
1192,23052
1192,12178
1192,8191
1192,7703
1202,30574
1202,21773
1202,26816
1202,8717
1202,21689
1202,24526
1202,22743
1202,28052
1202,5207
1202,10245
1202,23931
1202,3389
1202,11937
1202,4949
1202,3392
1202,18045
1202,3371
1202,28031
1202,9221
1202,10256
1202,17213
1202,8683
1202,5951
1202,30521
1202,4200
1202,1642
1202,22753
1202,11557
1202,23471
1202,21685
1202,28603
1202,30755
1202,28046
1202,10197
1202,14552
1202,23909
1202,10236
1202,10891
1202,10644
1202,5963
1202,5971
1202,20849
1202,30756
1202,28009
1202,20774
1202,22545
1202,12940
1202,1416
1202,10304
1202,10210
1202,3377
1202,10316
1202,28032
1202,26735
1202,617
1202,31505
1202,21739
1202,2277
1202,32586
1202,3358
1202,3379
1202,27095
1202,19452
1202,4199
1202,11590
1202,5481
1202,23980
1202,27535
1202,25562
1202,21766
1202,5051
1202,12954
1202,19039
1202,23991
1202,11978
1202,28014
1202,15048
1202,1511
1202,15686
1202,15169
1202,941
1202,20159
1202,27199
1202,22689
1202,8055
1202,1669
1202,30339
1202,8706
1202,11743
1202,10240
1202,25150
1202,14764
1202,25506
1202,20376
1202,25242
1202,1668
1202,22556
1202,8705
1202,10248
1202,11943
1232,30574
1232,8717
1232,11557
1232,11743
1232,14487
1232,20939
1232,4949
1232,5207
1232,22743
1232,11305
1232,5105
1232,11590
1232,28259
1232,14467
1232,13446
1232,27199
1232,28261
1232,18919
1232,26138
1232,22753
1232,18367
1232,1642
1232,30358
1232,22034
1232,8055
1232,30521
1232,5051
1232,18045
1232,20994
1232,17213
1232,29076
1232,9221
1232,18326
1232,1659
1232,12948
1232,1416
1232,3389
1232,21989
1232,11497
1232,3911
1232,28269
1232,2104
1232,10932
1232,3371
1232,8067
1232,11505
1232,5090
1232,10197
1232,9477
1232,20774
1232,7457
1232,9886
1232,26256
1232,31133
1232,32586
1232,3392
1232,10862
1232,20926
1232,27535
1232,11570
1232,14552
1232,20989
1232,1128
1232,20849
1232,6288
1232,18318
1232,15169
1232,4959
1232,11574
1232,8517
1232,24960
1232,1691
1232,31140
1232,9638
1232,7852
1232,25506
1232,25151
1232,25152
1232,4985
1232,29316
1232,9484
1232,25149
1232,26251
1232,25150
1232,10210
1232,22689
1232,30672
1232,31505
1232,5481
1232,25148
1232,11978
1232,4968
1232,11491
1232,26126
1232,22352
1232,26246
1232,20731
1232,941
1232,20824
1232,25145
1241,30574
1241,21689
1241,8717
1241,4605
1241,4949
1241,11743
1241,19733
1241,11557
1241,5207
1241,22743
1241,8055
1241,22753
1241,24526
1241,22456
1241,11590
1241,1599
1241,3611
1241,5051
1241,22449
1241,9959
1241,20774
1241,1416
1241,4594
1241,30521
1241,15169
1241,20849
1241,1659
1241,21773
1241,22465
1241,22034
1241,9221
1241,19742
1241,617
1241,19786
1241,22451
1241,9477
1241,22689
1241,12948
1241,31505
1241,9484
1241,9886
1241,25523
1241,19788
1241,8067
1241,16077
1241,21374
1241,4959
1241,12869
1241,615
1241,27535
1241,18045
1241,18367
1241,5090
1241,20824
1241,17213
1241,21989
1241,4968
1241,4600
1241,22733
1241,19749
1241,8346
1241,11505
1241,5444
1241,5481
1241,1960
1241,3389
1241,22352
1241,1642
1241,32586
1241,9638
1241,5332
1241,8344
1241,2104
1241,11497
1241,20781
1241,14764
1241,4568
1241,25438
1241,22344
1241,3616
1241,19738
1241,4587
1241,19735
1241,9954
1241,25609
1241,10644
1241,11491
1241,2277
1241,4985
1241,20125
1241,2158
1241,19728
1241,24493
1241,10197
1241,20288
1241,25148
1241,19524
1241,4615
1241,19737
1241,30766
1274,30574
1274,8717
1274,21689
1274,27095
1274,24526
1274,25630
1274,21773
1274,11557
1274,22743
1274,5207
1274,9221
1274,27111
1274,19316
1274,23334
1274,25628
1274,27089
1274,22753
1274,26138
1274,23471
1274,30521
1274,20849
1274,31505
1274,20774
1274,10644
1274,28052
1274,33655
1274,7879
1274,25562
1274,1416
1274,22545
1274,15169
1274,10197
1274,18130
1274,16510
1274,9477
1274,5090
1274,134
1274,18640
1274,6750
1274,3389
1274,18045
1274,22330
1274,24493
1274,11743
1274,15392
1274,24543
1274,3392
1274,3371
1274,11221
1274,10210
1274,23171
1274,1642
1274,23343
1274,22570
1274,32686
1274,4949
1274,11978
1274,22689
1274,33650
1274,11497
1274,15626
1274,21915
1274,5481
1274,20125
1274,14134
1274,7457
1274,10093
1274,27077
1274,14752
1274,12869
1274,21374
1274,23157
1274,20159
1274,10649
1274,12923
1274,14764
1274,2277
1274,25506
1274,9638
1274,28740
1274,2829
1274,34155
1274,21685
1274,28009
1274,8055
1274,14064
1274,10094
1274,10316
1274,23040
1274,27098
1274,22733
1274,2828
1274,9949
1274,17213
1274,3379
1274,25822
1274,33984
1274,21910
1274,33656
1274,24524
1295,30574
1295,8717
1295,14487
1295,22743
1295,27199
1295,11743
1295,5207
1295,26138
1295,7457
1295,11557
1295,1691
1295,14552
1295,9221
1295,24207
1295,14467
1295,11590
1295,22753
1295,1659
1295,12948
1295,17213
1295,22034
1295,11305
1295,18045
1295,21989
1295,29190
1295,11780
1295,20774
1295,18367
1295,2705
1295,24960
1295,2104
1295,7404
1295,4021
1295,16264
1295,26785
1295,27535
1295,4949
1295,26837
1295,29045
1295,20849
1295,24208
1295,10146
1295,10197
1295,33114
1295,15169
1295,22689
1295,24166
1295,11497
1295,10729
1295,10210
1295,30521
1295,3358
1295,16268
1295,3405
1295,32686
1295,25506
1295,9477
1295,2277
1295,11505
1295,4037
1295,6828
1295,20824
1295,22545
1295,14461
1295,10150
1295,923
1295,10932
1295,26771
1295,10094
1295,31505
1295,14539
1295,14523
1295,14460
1295,11978
1295,8055
1295,19524
1295,14484
1295,11643
1295,10147
1295,1128
1295,32586
1295,12035
1295,25234
1295,26126
1295,6750
1295,25220
1295,10644
1295,5090
1295,11491
1295,25147
1295,22944
1295,10151
1295,3389
1295,9484
1295,28300
1295,473
1295,25009
1295,14524
1295,3407
1295,3392
1301,30574
1301,8717
1301,21689
1301,28422
1301,21773
1301,3956
1301,28420
1301,5951
1301,11557
1301,4605
1301,22743
1301,17213
1301,14552
1301,10245
1301,5207
1301,11937
1301,26816
1301,3392
1301,3389
1301,30521
1301,10197
1301,206
1301,19907
1301,16651
1301,9221
1301,2410
1301,11743
1301,22753
1301,20774
1301,3371
1301,10210
1301,4949
1301,1416
1301,27535
1301,5090
1301,1642
1301,17780
1301,28428
1301,10093
1301,30756
1301,12954
1301,20376
1301,19039
1301,20547
1301,4549
1301,199
1301,19452
1301,28603
1301,3958
1301,3379
1301,24526
1301,5481
1301,19445
1301,32586
1301,30755
1301,19733
1301,28052
1301,24992
1301,28800
1301,21685
1301,26450
1301,28426
1301,1128
1301,22545
1301,2277
1301,25147
1301,2271
1301,609
1301,25506
1301,12940
1301,4594
1301,9477
1301,22944
1301,5971
1301,4201
1301,8988
1301,11505
1301,11497
1301,3377
1301,24999
1301,19742
1301,26657
1301,8989
1301,17245
1301,2242
1301,20849
1301,10644
1301,25152
1301,8055
1301,25153
1301,5444
1301,18054
1301,14467
1301,9484
1301,21739
1301,6122
1301,30620
1301,25146
1301,28441
1301,2224
1303,30574
1303,8717
1303,21689
1303,5951
1303,24526
1303,11557
1303,23471
1303,27095
1303,14552
1303,21773
1303,27111
1303,23931
1303,17780
1303,28800
1303,22743
1303,23334
1303,30521
1303,27089
1303,24107
1303,19039
1303,23353
1303,5207
1303,9221
1303,18045
1303,6262
1303,3389
1303,20849
1303,3358
1303,20774
1303,3392
1303,25562
1303,22753
1303,17213
1303,10197
1303,27077
1303,26018
1303,15554
1303,20731
1303,10210
1303,3371
1303,18130
1303,30755
1303,1416
1303,9375
1303,11590
1303,30756
1303,28009
1303,14467
1303,31505
1303,23909
1303,12940
1303,32130
1303,23343
1303,5963
1303,19546
1303,19524
1303,22330
1303,10700
1303,13744
1303,28904
1303,10245
1303,7457
1303,22545
1303,4605
1303,15339
1303,30620
1303,21739
1303,28052
1303,26816
1303,33655
1303,25011
1303,3379
1303,25506
1303,17807
1303,10916
1303,23375
1303,28030
1303,26412
1303,27535
1303,5510
1303,6122
1303,24401
1303,32766
1303,20125
1303,28031
1303,23793
1303,1099
1303,24960
1303,10644
1303,5090
1303,15626
1303,10094
1303,21487
1303,32099
1303,30258
1303,23040
1303,32088
1303,25630
1303,134
1303,19294
1305,30574
1305,8717
1305,11743
1305,14487
1305,14552
1305,11557
1305,14467
1305,20047
1305,32130
1305,22743
1305,13643
1305,11305
1305,2429
1305,9221
1305,22034
1305,21689
1305,18367
1305,20053
1305,2435
1305,5207
1305,17213
1305,30521
1305,2424
1305,32586
1305,11590
1305,7457
1305,11780
1305,20054
1305,2448
1305,20774
1305,30270
1305,1691
1305,13646
1305,18045
1305,10197
1305,14461
1305,10729
1305,14583
1305,12948
1305,30672
1305,3358
1305,17780
1305,22753
1305,3392
1305,21989
1305,27535
1305,14524
1305,20849
1305,10210
1305,25506
1305,1416
1305,14523
1305,2732
1305,28278
1305,2104
1305,3389
1305,14539
1305,32165
1305,32144
1305,1642
1305,1540
1305,22013
1305,1128
1305,11505
1305,5090
1305,5444
1305,1542
1305,21773
1305,31505
1305,15169
1305,3371
1305,20781
1305,7404
1305,10932
1305,23471
1305,30768
1305,7438
1305,14456
1305,24247
1305,28707
1305,22545
1305,10093
1305,10094
1305,12940
1305,30551
1305,29316
1305,25106
1305,11834
1305,6122
1305,23349
1305,20075
1305,32197
1305,14538
1305,24412
1305,19475
1305,1020
1305,2434
1305,25765
1305,201
1305,17926
1307,30574
1307,11305
1307,22743
1307,9221
1307,11743
1307,11557
1307,26785
1307,8717
1307,10731
1307,14361
1307,5207
1307,11370
1307,9882
1307,26771
1307,22753
1307,19230
1307,9152
1307,26897
1307,29748
1307,27199
1307,18045
1307,32310
1307,29190
1307,26837
1307,10729
1307,9151
1307,18886
1307,24960
1307,1691
1307,22034
1307,10197
1307,1642
1307,5090
1307,11376
1307,22689
1307,30521
1307,26842
1307,11340
1307,10210
1307,15169
1307,11367
1307,22944
1307,11290
1307,11773
1307,11396
1307,11378
1307,9866
1307,11590
1307,25234
1307,20849
1307,27535
1307,11643
1307,26774
1307,27401
1307,26697
1307,9161
1307,32308
1307,17213
1307,10094
1307,7654
1307,27403
1307,13962
1307,25104
1307,29149
1307,32311
1307,11300
1307,31078
1307,9160
1307,20774
1307,21989
1307,11314
1307,1659
1307,9147
1307,11372
1307,23549
1307,21258
1307,32309
1307,14343
1307,12858
1307,6828
1307,3389
1307,10644
1307,24964
1307,22545
1307,14064
1307,14764
1307,18990
1307,3377
1307,24993
1307,11978
1307,26894
1307,134
1307,485
1307,30667
1307,25220
1307,22363
1307,11338
1307,22648
1307,22680
1307,15349
1319,30574
1319,8717
1319,32865
1319,27095
1319,21773
1319,8491
1319,11557
1319,2938
1319,5951
1319,21689
1319,24526
1319,23334
1319,27111
1319,22381
1319,24401
1319,30521
1319,27089
1319,23471
1319,17213
1319,22743
1319,15624
1319,32870
1319,5328
1319,9318
1319,8471
1319,23343
1319,5207
1319,18045
1319,32766
1319,20519
1319,15626
1319,17780
1319,10197
1319,25506
1319,25151
1319,25562
1319,30756
1319,6262
1319,3389
1319,32586
1319,28384
1319,3371
1319,25150
1319,30755
1319,32872
1319,3358
1319,1416
1319,24960
1319,27077
1319,20520
1319,9375
1319,18130
1319,20731
1319,13744
1319,8433
1319,20849
1319,25152
1319,3001
1319,20673
1319,22753
1319,10700
1319,3392
1319,9477
1319,2104
1319,27535
1319,14927
1319,25239
1319,28341
1319,20774
1319,22689
1319,10210
1319,31505
1319,10891
1319,30293
1319,24410
1319,21685
1319,3169
1319,1477
1319,11743
1319,11590
1319,18168
1319,15339
1319,5963
1319,23535
1319,2190
1319,2954
1319,22545
1319,25149
1319,24996
1319,19524
1319,24338
1319,20104
1319,21803
1319,24407
1319,894
1319,8490
1319,10093
1319,7577
1319,30851
1319,8488
1362,30574
1362,14552
1362,7457
1362,21689
1362,8717
1362,11557
1362,2435
1362,21773
1362,13646
1362,5207
1362,7404
1362,2424
1362,9221
1362,13643
1362,2429
1362,14467
1362,7438
1362,18367
1362,22743
1362,21024
1362,2732
1362,23471
1362,26735
1362,20849
1362,22753
1362,14561
1362,30521
1362,18045
1362,13613
1362,14445
1362,11743
1362,7668
1362,32586
1362,25562
1362,7448
1362,2448
1362,7446
1362,2425
1362,32130
1362,13654
1362,13652
1362,7423
1362,31155
1362,30755
1362,2438
1362,20774
1362,14487
1362,31133
1362,23931
1362,32796
1362,13642
1362,30693
1362,13661
1362,17213
1362,2431
1362,11590
1362,14764
1362,31505
1362,14544
1362,2705
1362,10342
1362,7478
1362,1416
1362,14622
1362,7440
1362,15169
1362,22330
1362,10937
1362,22689
1362,25114
1362,30635
1362,23040
1362,3069
1362,32355
1362,2449
1362,7443
1362,10932
1362,12315
1362,29716
1362,18172
1362,14545
1362,10197
1362,31140
1362,23349
1362,14572
1362,23229
1362,7459
1362,24960
1362,1642
1362,21712
1362,15424
1362,13649
1362,13659
1362,7449
1362,14305
1362,5090
1362,5444
1362,14585
1362,14456
1362,23307
1371,30574
1371,7457
1371,8717
1371,23831
1371,11743
1371,11557
1371,7404
1371,21024
1371,22743
1371,18367
1371,5207
1371,14552
1371,11305
1371,26735
1371,14487
1371,13646
1371,10729
1371,32130
1371,22753
1371,14467
1371,17213
1371,9221
1371,7423
1371,1691
1371,13643
1371,2424
1371,7438
1371,25114
1371,18045
1371,30521
1371,20849
1371,26256
1371,12315
1371,2429
1371,7478
1371,10740
1371,7668
1371,10743
1371,11590
1371,26740
1371,20774
1371,13656
1371,2732
1371,14776
1371,14370
1371,15169
1371,22034
1371,7422
1371,13654
1371,7446
1371,1642
1371,2435
1371,26251
1371,2438
1371,10197
1371,10210
1371,22689
1371,23471
1371,31505
1371,7417
1371,31133
1371,30635
1371,29716
1371,22330
1371,21011
1371,24960
1371,26754
1371,1416
1371,26246
1371,3389
1371,32586
1371,5090
1371,13613
1371,7448
1371,25761
1371,2431
1371,2425
1371,25191
1371,31140
1371,30573
1371,14764
1371,21689
1371,1659
1371,18292
1371,23349
1371,5444
1371,26257
1371,13207
1371,18318
1371,26752
1371,3371
1371,20731
1371,9886
1371,12948
1371,3392
1371,29316
1371,7390
1371,22545
1371,17217
1371,30860
1375,7457
1375,11743
1375,23831
1375,11557
1375,7404
1375,22743
1375,21024
1375,5207
1375,18367
1375,11305
1375,9221
1375,14552
1375,14487
1375,1691
1375,22753
1375,26735
1375,13646
1375,10729
1375,14467
1375,30521
1375,7423
1375,20849
1375,14370
1375,13643
1375,25114
1375,22034
1375,7478
1375,18045
1375,20774
1375,22689
1375,12315
1375,32130
1375,2732
1375,5090
1375,32586
1375,2424
1375,30574
1375,15169
1375,23471
1375,3392
1375,21689
1375,7438
1375,2438
1375,26740
1375,26752
1375,7422
1375,7417
1375,2435
1375,21011
1375,2429
1375,3389
1375,3358
1375,10743
1375,17213
1375,1642
1375,25191
1375,20731
1375,23349
1375,11590
1375,30573
1375,22545
1375,30635
1375,29716
1375,2104
1375,22352
1375,5444
1375,13656
1375,10740
1375,17822
1375,14776
1375,21989
1375,20781
1375,26256
1375,9886
1375,26754
1375,18292
1375,29355
1375,3069
1375,219
1375,2425
1375,13654
1375,29011
1375,26138
1375,20797
1375,1659
1375,17358
1375,25106
1375,7668
1375,7658
1375,25647
1375,22758
1375,5332
1375,32799
1375,20737
1375,18322
1375,14379
1375,7446
1375,14064
1375,30551
1375,893
1381,30574
1381,7457
1381,8717
1381,11743
1381,23831
1381,7404
1381,11557
1381,21024
1381,11305
1381,26735
1381,22743
1381,18367
1381,5207
1381,1691
1381,25114
1381,14552
1381,10729
1381,7423
1381,14487
1381,13646
1381,12315
1381,26740
1381,22753
1381,14370
1381,14467
1381,9221
1381,17213
1381,7438
1381,13643
1381,2424
1381,1642
1381,20849
1381,30521
1381,2429
1381,18045
1381,7478
1381,26754
1381,20774
1381,11590
1381,7422
1381,10743
1381,13656
1381,22034
1381,10740
1381,24960
1381,25191
1381,7668
1381,26752
1381,14776
1381,25761
1381,7417
1381,15169
1381,29716
1381,1659
1381,2732
1381,31133
1381,13654
1381,30635
1381,30573
1381,7446
1381,21011
1381,5090
1381,22689
1381,23471
1381,32586
1381,1265
1381,18318
1381,10197
1381,3389
